FID,Search_Center,tweet_id,tweet_datetime,tweet_keyword,text,user_name,user_id,to_user,to_user_id,in_reply_to_tweet_id,lang,location,geo,tweet_datetime_local,lng,lat,accuracy
46068,Detroit,278924439167565825,12/12/2012 18:09,Ford Fusion,RT @Ford: The #Car Connection named the #Ford #Fusion the Best Car to Buy of 2013. #thankyou! http://t.co/6fi8OSB5,lydiatbf,980542926,,,,en,"Hannibal, MO",,12/12/2012 13:09,-91.3584816,39.7083789,4
46069,Detroit,278923038261665792,12/12/2012 18:03,Ford Fusion,"RT @nickbunkley: Detroit has 4 of 6 finalists for NAm Car/Truck of Year. Car: Fusion, Accord, Cadillac ATS. Truck: Mazda CX-5, Ram 1500, Ford C-Max.",AOLAUTOS,25070062,,,,en,Everywhere,,12/12/2012 13:03,-91.8479332,37.6658757,0
46070,Detroit,278922931202060290,12/12/2012 18:03,Ford Fusion,"Detroit has 4 of 6 finalists for NAm Car/Truck of Year. Car: Fusion, Accord, Cadillac ATS. Truck: Mazda CX-5, Ram 1500, Ford C-Max.",nickbunkley,31257972,,,,en,Detroit,,12/12/2012 13:03,-83.0457538,42.331427,4
46071,Detroit,278922896703893504,12/12/2012 18:02,Ford Fusion,"RT @WardsAuto: N. American Car, Truck of the Year finalists are in. Car: Cadillac ATS, Ford Fusion  Honda Accord. Truck: Ford C-Max, Mazda CX-5, RAM 1500",davidkiley,15780561,,,,en,"Ann Arbor, MI",,12/12/2012 13:02,-83.7430378,42.2808256,4
46072,Detroit,278922889045098496,12/12/2012 18:02,Ford Fusion,RT @FordRacing: That new 2013 Ford Fusion Blue Deuce looks pretty fast! And sharp huh? http://t.co/ojwKAr1q,TrevorKleetus88,781219483,,,,en,"Warrensburg, MO",,12/12/2012 13:02,-93.7360498,38.7627893,4
46073,Detroit,278922004592209920,12/12/2012 17:59,Ford Fusion,"N. American Car, Truck of the Year finalists are in. Car: Cadillac ATS, Ford Fusion  Honda Accord. Truck: Ford C-Max, Mazda CX-5, RAM 1500",WardsAuto,24233049,,,,en,"Detroit, Michigan USA",,12/12/2012 12:59,-83.0457538,42.331427,4
46074,Detroit,278920862336442368,12/12/2012 17:54,Ford Fusion,"@NAIASDetroit Finalists for Car of the Year are Cadillac ATS, Ford Fusion and Honda Accord. #nactoy",DetroitUnspun,24739863,NAIASDetroit,46760519,,en,"Detroit, Michigan",,12/12/2012 12:54,-83.0457538,42.331427,4
46075,Detroit,278887349700657152,12/12/2012 15:41,Ford Fusion,RT @Ford: Good morning Los Angeles! Can you guess where our Ford Fusion is? #FusionLA  #fusion47 http://t.co/IJE2hLk6,everestv17,475326132,,,,en,"Guadalajara, Jal.",,12/12/2012 10:41,-103.3356272,20.689992,4
46076,Detroit,278887147866558464,12/12/2012 15:40,Ford Fusion,RT @FordRacing: That new 2013 Ford Fusion Blue Deuce looks pretty fast! And sharp huh? http://t.co/ojwKAr1q,syracusenats,94362019,,,,en,"Syracuse,NY",,12/12/2012 10:40,-76.1474244,43.0481221,4
46077,Detroit,278887123896131584,12/12/2012 15:40,Ford Fusion,RT @FordRacing: That new 2013 Ford Fusion Blue Deuce looks pretty fast! And sharp huh? http://t.co/ojwKAr1q,RobGicking,110192575,,,,en,UMD College Park,,12/12/2012 10:40,-76.9401399,38.9885343,9
46078,Detroit,278887108297498624,12/12/2012 15:40,Ford Fusion,RT @FordRacing: That new 2013 Ford Fusion Blue Deuce looks pretty fast! And sharp huh? http://t.co/ojwKAr1q,NewZealandMick,341496915,,,,en,"Picton,NZ",,12/12/2012 10:40,174.0010044,-41.2905926,4
46079,Detroit,278886653681074177,12/12/2012 15:38,Ford Fusion,That new 2013 Ford Fusion Blue Deuce looks pretty fast! And sharp huh? http://t.co/ojwKAr1q,FordRacing,14414759,,,,en,"Dearborn, MI",,12/12/2012 10:38,-83.1763145,42.3222599,4
46080,Detroit,278876765311610881,12/12/2012 14:59,Ford Fusion,RT @Ford: The #Ford #Fusion family of vehicles won 2013 Green Car of the Year at the #laautoshow #fordlaas http://t.co/GwwO9wVw,EnnisFord,169663002,,,,en,"Ennis, Texas",,12/12/2012 9:59,-96.6252679,32.3293111,4
46081,Detroit,278863117935587328,12/12/2012 14:05,Ford Fusion,Unbelievable #Gas #Mileage in the stylish new #Hybrid! 2013 #Ford #Fusion Hybrid #Brochure: http://t.co/CuUvSi6p,royobrienford,31225847,,,,en,"St. Clair Shores, MI",,12/12/2012 9:05,-82.9002778,42.4955556,4
46082,Detroit,278808394473807872,12/12/2012 10:27,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/IQ4lhwaL,jkozloff,17290206,,,,en,"Detroit,MI",,12/12/2012 5:27,-83.0457538,42.331427,4
46083,Detroit,277535879394885632,12/8/2012 22:11,Ford Fusion,"RT @Ford: Like feedback on health &amp finances? Why not driving, too? @Ford #Fusion offers real-time feedback: http://t.co/UmpToQFH #FordTrends",SKSMediaUAE,587678177,,,,en,"Dubai, UAE",,12/8/2012 17:11,55.307485,25.271139,4
46084,Detroit,276769978525577216,12/6/2012 19:27,Ford Fusion,RT @Ford: The #Fusion and #CMAX next to each other in LA. #ford http://t.co/iGsp5TCY,SKSMediaUAE,587678177,,,,en,"Dubai, UAE",,12/6/2012 14:27,55.307485,25.271139,4
47264,Cleveland,279288851678248962,12/13/2012 18:17,Ford Fusion,"I posted 5 photos on Facebook in the album ""Liberty Ford Fusion Give Away Event"" http://t.co/P7cUCkCo",PoeticTemptress,382384865,,,,en,Cleveland Ohio,,12/13/2012 13:17,-81.6954088,41.4994954,4
47265,Cleveland,278921872710701057,12/12/2012 17:58,Ford Fusion,RT @Ohioman2010: I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/ZBxvjrUp,CrystalMarcos,125570862,,,,en,Pacific Northwest,,12/12/2012 12:58,-123.8264512,46.5180824,3
47266,Cleveland,278916312414158848,12/12/2012 17:36,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/ZBxvjrUp,Ohioman2010,190658929,,,,en,"Cleveland, Ohio",,12/12/2012 12:36,-81.6954088,41.4994954,4
47800,Columbus,278983041504927744,12/12/2012 22:01,Ford Fusion,"Ford Recalls 2013 Escape, Fusion Models to Fix Fire Hazard http://t.co/kWBfjrnO",LamkinLaw,928275854,,,,en,"Columbus, Ohio",,12/12/2012 17:01,-82.9987942,39.9611755,4
48172,Indianapolis,279004985319120896,12/12/2012 23:29,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/QLEBBk5m,turtlechele68,19575990,,,,en,"Brownsburg, IN",,12/12/2012 18:29,-86.3977735,39.8433769,4
48173,Indianapolis,278882369182781440,12/12/2012 15:21,Ford Fusion,I uploaded a @YouTube video http://t.co/BcZxDOre 2012 Ford Fusion Plainfield IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 10:21,-74.4073736,40.6337136,4
48174,Indianapolis,278873768917622784,12/12/2012 14:47,Ford Fusion,I uploaded a @YouTube video http://t.co/QbZz9JbA 2013 Ford Fusion Indianapolis IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 9:47,-74.4073736,40.6337136,4
48175,Indianapolis,278872577651396609,12/12/2012 14:42,Ford Fusion,I uploaded a @YouTube video http://t.co/fLyKwWlA 2013 Ford Fusion Plainfield IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 9:42,-74.4073736,40.6337136,4
48176,Indianapolis,278871095120101376,12/12/2012 14:37,Ford Fusion,I uploaded a @YouTube video http://t.co/NYfpjDQF 2013 Ford Fusion Hybrid Plainfield IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 9:37,-74.4073736,40.6337136,4
48177,Indianapolis,278870862323671040,12/12/2012 14:36,Ford Fusion,I uploaded a @YouTube video http://t.co/dcgPIfwK 2013 Ford Fusion Hybrid Plainfield IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 9:36,-74.4073736,40.6337136,4
48589,Denver,279389592505970688,12/14/2012 0:57,Ford Fusion,Fuck you new ford fusion!,Socialy4wkward1,206006744,,,,en,"Westminster, CO",,12/13/2012 17:57,-105.0372046,39.8366528,4
48590,Denver,279322764744216576,12/13/2012 20:31,Ford Fusion,"@Hyundai What? The 2013 Ford Fusion gets way more power, looks WAY better too IMO. There is no way that car gets 35 highway either.",EmpulseBuyer,172797188,Hyundai,26007726,279264905427824640,en,"Littlefun, CO",,12/13/2012 13:31,0,0,0
49435,Baltimore,279412191617236992,12/14/2012 2:27,Ford Fusion,My man bubbles done got his life together now he doing ford fusion commercials. Proud of him.,iJPUSH23,259034518,,,,en,"Baltimore, MD ",,12/13/2012 21:27,-76.6121893,39.2903848,4
50203,San_Jose,279342471039836161,12/13/2012 21:50,Ford Fusion,Ford to Offer Software Fix in Recall of Fusion and Escape Vehicles http://t.co/YsrtSwMH,EDANews,88480403,,,,en,"San Jose, CA",,12/13/2012 13:50,-121.8949555,37.3393857,4
50204,San_Jose,279328877623533569,12/13/2012 20:56,Ford Fusion,"EPA To Dig Into Ford Fusion Hybrid, C-Max Hybrid Mileage http://t.co/92uwu8AN",7genblogger,6088992,,,,en,"Mountain View, CA",,12/13/2012 12:56,-122.0838511,37.3860517,4
50205,San_Jose,279282849918623744,12/13/2012 17:53,Ford Fusion,"Ford Touts Lower Repair Costs of 2013 Ford Fusion:  Ford is projecting that low-speed, rear-impact repair costs ... http://t.co/F87qqX9Y",eStateCarInsure,214735868,,,,en,"San Jose, CA",,12/13/2012 9:53,-121.8949555,37.3393857,4
50206,San_Jose,279103179361251328,12/13/2012 5:59,Ford Fusion,"EPA To Dig Into Ford Fusion Hybrid, C-Max Hybrid Mileage http://t.co/fhRKdvqZ",7genblogger,6088992,,,,en,"Mountain View, CA",,12/12/2012 21:59,-122.0838511,37.3860517,4
50207,San_Jose,278983220064841728,12/12/2012 22:02,Ford Fusion,"Car of the Year Finalists: 2013 Ford Fusion, Cadillac ATS, Honda Accord:  The 2013 Ford Fusion, Cadillac ATS and... http://t.co/KwjfIASh",eStateCarInsure,214735868,,,,en,"San Jose, CA",,12/12/2012 14:02,-121.8949555,37.3393857,4
50981,Fort_Worth,279043443580362752,12/13/2012 2:01,Ford Fusion,"Finalists for 2013 Car and Truck of the Year Awards announced: The Cadillac ATS, Ford Fusion and Honda Accord we... http://t.co/vHegp6cc",DPete4,44064925,,,,en,DFW Texas,,12/12/2012 20:01,-97.0406533,32.8974493,9
51975,Austin,279380290659577856,12/14/2012 0:20,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/a0gUk3pW,myspotme,113319830,,,,en,"Round Rock, Tx",,12/13/2012 18:20,-97.678896,30.5082551,4
51976,Austin,279240038431207424,12/13/2012 15:03,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/4LPd9316,wildflower00,29636437,,,,en,"Austin, Tx",,12/13/2012 9:03,-97.7430608,30.267153,4
51977,Austin,279012648052469760,12/12/2012 23:59,Ford Fusion,"I uploaded a @YouTube video http://t.co/E09SLVHN 2011 FORD FUSION Cedar Park, TX 167251",usedcaraustin,196627470,,,,en,Austin,,12/12/2012 17:59,-97.7430608,30.267153,4
51978,Austin,279011322220400641,12/12/2012 23:54,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/a0gUk3pW,myspotme,113319830,,,,en,"Round Rock, Tx",,12/12/2012 17:54,-97.678896,30.5082551,4
51979,Austin,278883611619500034,12/12/2012 15:26,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/4LPd9316,wildflower00,29636437,,,,en,"Austin, Tx",,12/12/2012 9:26,-97.7430608,30.267153,4
51980,Austin,278861933023727616,12/12/2012 14:00,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/JwMV6tLU,kzarr,191034625,,,,en,"Austin, TX",,12/12/2012 8:00,-97.7430608,30.267153,4
52685,New_Orleans,278899920688263168,12/12/2012 16:31,Ford Fusion,"The 2013 #Ford #Fusion &amp #Escape have had their share of troubles, but a software update could fix one major problem http://t.co/pwqRCXHL",RichardRead,33095906,,,,en,"New Orleans, Louisiana",,12/12/2012 10:31,-90.0715323,29.9510658,4
52686,New_Orleans,278881846949994497,12/12/2012 15:19,Ford Fusion,"RT @greeneconpost: BASF Resin Saves Ford Fusion 60,000 lb CO2 a Year http://t.co/eXJdNKbf #sustainability #csr",GeoWatchNet,477470658,,,,en,,,12/12/2012 9:19,-69.6691186,-38.8233843,2
52687,New_Orleans,278881637591285760,12/12/2012 15:18,Ford Fusion,"BASF Resin Saves Ford Fusion 60,000 lb CO2 a Year http://t.co/eXJdNKbf #sustainability #csr",greeneconpost,21985202,,,,en,Greater Seattle Area,,12/12/2012 9:18,0,0,0
53020,Nashville-Davidson,279312113737019393,12/13/2012 19:49,Ford Fusion,http://t.co/zkwEs6bp: Best Redesigned Car is 2013 Ford Fusion http://t.co/73n1CPSH http://t.co/rofr89I5,BeamanAuto,127626179,,,,en,"Nashville, TN",,12/13/2012 13:49,-86.7833333,36.1666667,4
53021,Nashville-Davidson,279312099388313600,12/13/2012 19:49,Ford Fusion,http://t.co/zkwEs6bp: Best Redesigned Car is 2013 Ford Fusion http://t.co/73n1CPSH,BeamanAuto,127626179,,,,en,"Nashville, TN",,12/13/2012 13:49,-86.7833333,36.1666667,4
53713,Washington_DC,279412272550514689,12/14/2012 2:27,Ford Fusion,Yo the ford fusion commercial tho... #soBlatant,SMLOnmygrind,34712531,,,,en,,"38.829817, -76.777427",12/13/2012 21:27,-69.6691186,-38.8233843,2
53714,Washington_DC,279221758710673408,12/13/2012 13:50,Ford Escape,"Consumer Goods: Navistar InternNYSE:NAV) Taps Icahn MD as Board Member, Ford Motor Co. (NYSE:F) Identifies Escape Issue http://t.co/fhIuVNoL",PotentialTrader,233899465,,,,en,Washington,,12/13/2012 8:50,-77.0363658,38.8951118,4
53715,Washington_DC,278602749275426816,12/11/2012 20:50,Ford Escape,"Fred Eychaner gave $14M to D S-PACs, but ""was driving Ford Escort...since upgraded to Ford Escape,"" per @McCormickJohn: http://t.co/MGUD9NuJ",kenvogel,112526560,,,,en,"Washington, DC",,12/11/2012 15:50,-77.0363658,38.8951118,4
53716,Washington_DC,278559293073149952,12/11/2012 17:58,Ford Escape,Recall recap: 2013 Ford Escape and Fusion Vehicles and Jutol and Scan Gas ...,inrikiu,479322563,,,,en,Arlington,,12/11/2012 12:58,-97.1080656,32.735687,4
53717,Washington_DC,278458639059124224,12/11/2012 11:18,Ford Escape,"@Ford blames coolant system for Escape, Fusion fires http://t.co/SqWcEwIv #failuretolaunch",BrawnyladDC,106288017,Ford,15676492,,en,"Washington, D.C. ",,12/11/2012 6:18,-77.0363658,38.8951118,4
53718,Washington_DC,278261195922870272,12/10/2012 22:13,Ford Escape,Just got a new 2011 Ford Escape!!! #yay #daymade #thanksmommy,Kamela_barrett,218380835,,,,en,washington:),,12/10/2012 17:13,-77.0363658,38.8951118,4
53719,Washington_DC,278246622234816512,12/10/2012 21:15,Ford Escape,"RT @davidshepardson: Ford says it has software fix for 2013 Escape, Fusion engine fire risks. Dealers will begin repairing vehicles next...",OhioSLO,272595058,,,,en,Bethesda MD,,12/10/2012 16:15,-77.0947092,38.984652,4
53720,Washington_DC,278233192819986432,12/10/2012 20:22,Ford Escape,"Software upgrade to fix Fusion, Escape 1.6-liter engine overheating problem, Ford says. $F http://t.co/o8ygn3BR",TMFBreaking,872394470,,,,en,"Alexandria, Va.",,12/10/2012 15:22,-77.0469214,38.8048355,4
53721,Washington_DC,278225717215502336,12/10/2012 19:52,Ford Escape,"Ford blames coolant system for Escape, Fusion fires http://t.co/NsWsyXXT via @USATODAY",craasch,5931862,,,,en,"Washington, D.C. ",,12/10/2012 14:52,-77.0363658,38.8951118,4
53722,Washington_DC,278204012363407360,12/10/2012 18:26,Ford Escape,"RT @davidshepardson: Ford says it has software fix for 2013 Escape, Fusion engine fire risks. Dealers will begin repairing vehicles next week",greenandwrite10,134990744,,,,en,,,12/10/2012 13:26,-69.6691186,-38.8233843,2
53723,Washington_DC,278200130929303552,12/10/2012 18:10,Ford Escape,"RT @davidshepardson: Ford says it has software fix for 2013 Escape, Fusion engine fire risks. Dealers will begin repairing vehicles next week",MBurden_DN,37464438,,,,en,"Royal Oak, Michigan",,12/10/2012 13:10,-83.1446485,42.4894801,4
53724,Washington_DC,278197695477317633,12/10/2012 18:01,Ford Escape,"Ford says it has software fix for 2013 Escape, Fusion engine fire risks. Dealers will begin repairing vehicles next week",davidshepardson,26283307,,,,en,"Washington, DC",,12/10/2012 13:01,-77.0363658,38.8951118,4
53725,Washington_DC,277988410524831744,12/10/2012 4:09,Ford Escape,"In this challenge, you must demonstrate the lift-gate feature of the new Ford Escape, then talk about how cool it is. http://t.co/LHXEFvVJ",WhatAnnoysMe,6778852,,,,en,"Washington, DC",,12/9/2012 23:09,-77.0363658,38.8951118,4
53726,Washington_DC,277684954400440320,12/9/2012 8:03,Ford Escape,"Husky Liners HUS-57561: Mud Flaps, Custom Molded, Rear, Thermoplastic, Black, Ford, Escape, Pair: HUSKYLINER CUS... http://t.co/cXpiRoMG",LongoSagepzj,385998021,,,,en,Arlington,,12/9/2012 3:03,-97.1080656,32.735687,4
53727,Washington_DC,277508517533978624,12/8/2012 20:22,Ford Escape,Spotted in G-town: Chris Dodd at the wheel of a Ford Escape w/2 children in the back seat. Grand kids or #CallThePolice,rcgspind,24525708,,,,en,"washington, DC",,12/8/2012 15:22,-77.0363658,38.8951118,4
53858,New_York,279417743902646272,12/14/2012 2:49,Ford Fusion,honestly i dont like it cuz all da engines are 4 cylinder weaklings RT: @ZackStNick: @Ninjahood  BUT! For a ford that new Fusion is Ight..,Ninjahood,62678623,,,,en,"Washington Heights, NY",,12/13/2012 21:49,-73.9389213,40.8401451,4
53859,New_York,279428095063240704,12/14/2012 3:30,Ford Escape,@kimorlando @shebuyscars it's on my short list @ford escape seems like the perfect NYC SUV #TMOM,dadarocks,103919118,kimorlando,15566503,279394025151266818,en,"New York, NY",,12/13/2012 22:30,-74.0059731,40.7143528,4
53860,New_York,279375707115761666,12/14/2012 0:02,Ford Escape,RT @IEEESpectrum: Ford to Offer Software Fix in Recall of Fusion and Escape Vehicles: Flawed cooling system design believed to be ... http://t.co/L1gV9rNW,almsantos,24625970,,,,en,"Recife, BR",,12/13/2012 19:02,-34.8812561,-8.0542775,4
53861,New_York,279366875094343680,12/13/2012 23:27,Ford Escape,@joemcbane yes 2001 ford escape,EddieCrowley54,288562018,joemcbane,129349173,279366812104269825,en,"Long island, NY",,12/13/2012 18:27,-73.1349605,40.7891424,0
53862,New_York,279354533841358848,12/13/2012 22:38,Ford Escape,#Ford Escape 4dr 2.3L XLT 4WD 2006 in #New York. New Car For Sale in #NY added http://t.co/SrgzWhux,carindexny,574049312,,,,en,New York,,12/13/2012 17:38,-74.0059731,40.7143528,4
53863,New_York,279354532444639232,12/13/2012 22:38,Ford Escape,#Ford Escape 4dr 3.0L XLT 4WD 2006 in #New York. New Car For Sale in #NY added http://t.co/Z8Pjh6dT,carindexny,574049312,,,,en,New York,,12/13/2012 17:38,-74.0059731,40.7143528,4
53864,New_York,279354531685474305,12/13/2012 22:38,Ford Escape,#Ford Escape 4dr 2.3L XLS 2006 in #New York. New Car For Sale in #NY added http://t.co/6M8RhbpD,carindexny,574049312,,,,en,New York,,12/13/2012 17:38,-74.0059731,40.7143528,4
53865,New_York,279352838264614912,12/13/2012 22:31,Ford Escape,RT @IEEESpectrum: Ford to Offer Software Fix in Recall of Fusion and Escape Vehicles: Flawed cooling system design believed to be ... http://t.co/L1gV9rNW,editora_saber,161057895,,,,en,,,12/13/2012 17:31,-69.6691186,-38.8233843,2
53866,New_York,279341990309675008,12/13/2012 21:48,Ford Escape,Ford to Offer Software Fix in Recall of Fusion and Escape Vehicles: Flawed cooling system design believed to be ... http://t.co/L1gV9rNW,IEEESpectrum,15825547,,,,en,"New York, NY",,12/13/2012 16:48,-74.0059731,40.7143528,4
53867,New_York,279327063410896896,12/13/2012 20:48,Ford Escape,fucking small ass ford escape.. learn to drive and use your fucking blinker next time when theres someone behind you ya fucking schmuck,curlowitz,246910068,,,,en,"Long Island, New York.",,12/13/2012 15:48,-73.1349605,40.7891424,0
53868,New_York,279267399516160001,12/13/2012 16:51,Ford Escape,"Visit the Ford Credit Escape Your Payments Event and you can play for your chance to instantly win a prize.
 http://t.co/KcBoW3NE",davisesq212,18850083,,,,en,New York City,,12/13/2012 11:51,0,0,0
53869,New_York,279248494336815105,12/13/2012 15:36,Ford Escape,"So, Why Would @Ford Loan @Shelisrael a 2013 Escape mid-size SUV? http://t.co/6Z3XMr2x #Auto #PeopleLikeMeMarketing cc: @ScottMonty",williamalvarez,4889471,,,,en,,"0.0, 0.0",12/13/2012 10:36,-69.6691186,-38.8233843,2
